scene,source_id,target_id,method,initial_rmse_m,rre_deg,rte_m,rmse_m,mean_nn_distance_m,mean_euclidean_distance_m,mean_abs_point_to_plane_error_m,iterations,runtime_s
7-scenes-redkitchen,28,12,point_to_point,0.1414458725701504,20.104380861346268,0.42005279623683284,0.5663451855441507,0.1817854598626021,0.18181113770617532,nan,50,0.429308899998432
7-scenes-redkitchen,29,12,point_to_plane,0.21756503154611503,2.626539053136037,0.0707926475078492,0.03457881854857494,0.16798670043347974,0.16798670043347974,0.018138578979116558,12,0.07236290001310408
7-scenes-redkitchen,29,12,point_to_point,0.21756503154611503,8.813941164116095,0.40396957598798555,0.4187654456466324,0.15900485263347197,0.1591187024180443,nan,13,0.08143329998711124
7-scenes-redkitchen,37,12,point_to_plane,0.16276493319048746,2.5592004214135056,0.07274645805105101,0.12391612739300807,0.6687357012153584,0.6687357012153584,0.018301649129704032,13,0.11311129998648539
7-scenes-redkitchen,37,12,point_to_point,0.16276493319048746,12.698065156198174,1.603089870458753,1.7780960890438537,0.279592523958413,0.2794683476868986,nan,50,0.5361535999982152
7-scenes-redkitchen,40,12,point_to_plane,0.2513112297599995,1.7312269341556263,0.0725756068875715,0.05416334570381311,0.34348012543148193,0.34348012543148193,0.016875440127419,13,0.11948940000729635
7-scenes-redkitchen,40,12,point_to_point,0.2513112297599995,47.33311049732439,0.8513537499620548,0.8959271198211791,0.2169120699555752,0.21700252612413987,nan,50,0.45576829998753965
7-scenes-redkitchen,41,12,point_to_plane,0.2360609345998228,1.4890983758720597,0.08472070741001166,0.03553033688433736,0.37254910790008244,0.37254910790008244,0.01478166528683827,50,0.42559679999249056
7-scenes-redkitchen,41,12,point_to_point,0.2360609345998228,53.64738246382536,0.3858720489382484,0.9899019928721602,0.18187719985443998,0.18191874196226654,nan,50,0.43628419999731705
7-scenes-redkitchen,42,12,point_to_plane,0.24019048276192506,2.605940403427742,0.10659760594502046,0.040116273605621575,0.26111972936144595,0.26111972936144595,0.01601591884044945,16,0.11212350000278093
7-scenes-redkitchen,42,12,point_to_point,0.24019048276192506,44.597472663453416,0.30162823876428124,0.9167311439655744,0.14872655038980778,0.14861462618243465,nan,50,0.360806800017599
7-scenes-redkitchen,43,12,point_to_plane,0.2224027902977355,2.855697419323397,0.10936492755753906,0.03780453139391734,0.21134134016724002,0.21134134016724002,0.015931477092404243,14,0.08602619997691363
7-scenes-redkitchen,43,12,point_to_point,0.2224027902977355,19.906861978674186,0.31868732032593494,0.3567909528100551,0.17220131391886537,0.17223183722338717,nan,43,0.24758419999852777
7-scenes-redkitchen,44,12,point_to_plane,0.23324714740706162,2.8625496269264983,0.10802529355282586,0.03576835804391924,0.15654750053455688,0.15654750053455688,0.017403445123792226,14,0.07171980000566691
7-scenes-redkitchen,44,12,point_to_point,0.23324714740706162,19.57830744385552,0.3875467756122018,0.29246216283502646,0.13945373673844413,0.13944994571395836,nan,50,0.2536268000258133
7-scenes-redkitchen,14,13,point_to_plane,0.044819747298912194,1.8845512621252847,0.03664241064727856,0.026917156232185588,0.060959110935276686,0.060959110935276686,0.009907290818848932,7,0.0336210000095889
7-scenes-redkitchen,14,13,point_to_point,0.044819747298912194,2.7735746236200836,0.06952132908012094,0.12409244638596205,0.07656242736483415,0.07652458612982681,nan,50,0.21333790000062436
7-scenes-redkitchen,15,13,point_to_plane,0.10059860031449325,2.706892051059582,0.11258009992073187,0.12049971502102197,0.3346645146898406,0.3346645146898406,0.024016879951635577,17,0.08732770002097823
7-scenes-redkitchen,15,13,point_to_point,0.10059860031449325,36.7298194024937,1.1153161562733716,1.165354392046787,0.18768840320711766,0.18767842591887965,nan,42,0.23260930000105873
7-scenes-redkitchen,26,13,point_to_plane,0.23852404781895217,2.2328293495083544,0.10033634818017989,0.059025593326857695,0.4682699601341395,0.4682699601341395,0.025218057298783746,10,0.09076920000370592
7-scenes-redkitchen,26,13,point_to_point,0.23852404781895217,27.21269702741943,1.0904232642039091,1.0708798537829045,0.20906903301752325,0.20909217570022817,nan,50,0.46112530000391416
7-scenes-redkitchen,27,13,point_to_plane,0.11462739711612203,2.8127176679875725,0.09716213512545752,0.05767320411007017,0.2122710015277197,0.2122710015277197,0.026134362407365955,14,0.1269600000232458
7-scenes-redkitchen,27,13,point_to_point,0.11462739711612203,22.76789856743847,0.3909489245948013,0.5528063151098925,0.22497825823900383,0.22493638663595555,nan,50,0.4715149000112433
7-scenes-redkitchen,28,13,point_to_plane,0.25292771032315753,3.4678959161537786,0.11352812153112063,0.05697414901391119,0.20651776517351608,0.20651776517351608,0.021740586388012274,13,0.09616290000849403
7-scenes-redkitchen,28,13,point_to_point,0.25292771032315753,18.344774303577818,0.25481115561293466,0.5132162688728519,0.19327033634232466,0.19324013283419375,nan,32,0.23690190000343136
7-scenes-redkitchen,29,13,point_to_plane,0.2019769059212211,3.1587409924959298,0.07294548487587371,0.04139311790796406,0.17577636924275603,0.17577636924275603,0.019052843822532407,12,0.06946630001766607
7-scenes-redkitchen,29,13,point_to_point,0.2019769059212211,24.533076681003557,0.42066795767669146,0.5763097241053011,0.16324034206649551,0.16328852430627674,nan,50,0.3064885000057984
7-scenes-redkitchen,30,13,point_to_plane,0.26379731292771247,2.9048252384318567,0.17774534242025652,0.20143193685176702,0.2301895397089929,0.2301895397089929,0.022924681042142004,50,0.2123872000083793
7-scenes-redkitchen,30,13,point_to_point,0.26379731292771247,19.641350106796335,0.9323447703884504,0.9247737463247696,0.13881886639679242,0.1387849169761885,nan,50,0.22157219998189248
7-scenes-redkitchen,40,13,point_to_plane,0.1813558828323957,2.019509528578495,0.08776251084238555,0.05820749985896288,0.3617709002676969,0.3617709002676969,0.016786579823680942,9,0.08856329999980517
7-scenes-redkitchen,40,13,point_to_point,0.1813558828323957,44.352895896172654,0.8403140288634743,0.8701444916281015,0.23275195835680765,0.23280924600887765,nan,42,0.3765343999839388
7-scenes-redkitchen,41,13,point_to_plane,0.2852144543610379,1.6514903551519169,0.07459526761460211,0.041644249136547185,0.3878634064405273,0.3878634064405273,0.016720052538015152,20,0.1887599999899976
7-scenes-redkitchen,41,13,point_to_point,0.2852144543610379,47.49409441760614,0.3111182930817327,0.9740315276642568,0.19635893263503687,0.1963959736213722,nan,35,0.3100914999959059
7-scenes-redkitchen,42,13,point_to_plane,0.257473326844527,2.0792268238079243,0.06616803046946067,0.04661384305070194,0.2812910774159814,0.2812910774159814,0.018208069957707927,12,0.08743479999247938
7-scenes-redkitchen,42,13,point_to_point,0.257473326844527,44.903034759644314,0.3359260009325214,0.9642559597139213,0.15354504523699264,0.15352071708311485,nan,50,0.35565939999651164
7-scenes-redkitchen,43,13,point_to_plane,0.201644875066495,2.824719250156211,0.08445628018773796,0.04463114265238796,0.23032809359285317,0.23032809359285317,0.018518226459663063,10,0.062183800007915124
7-scenes-redkitchen,43,13,point_to_point,0.201644875066495,17.31883418532762,0.23596657969915902,0.3993368271513705,0.19019454741356867,0.19020504478127956,nan,50,0.29703359998529777
7-scenes-redkitchen,44,13,point_to_plane,0.17351984568905263,3.4474085437630286,0.0993877735379798,0.04577725904125411,0.17685059977638107,0.17685059977638107,0.0207547474478973,50,0.23882950001279823
7-scenes-redkitchen,44,13,point_to_point,0.17351984568905263,19.30795593747272,0.36687692199493127,0.3108208705549352,0.15517461300552374,0.15518275995786185,nan,27,0.13160260001313873
7-scenes-redkitchen,45,13,point_to_plane,0.30134121809852277,2.5888062136509338,0.07400811172466921,0.035760536312715,0.16592714677908324,0.16592714677908324,0.0294189276403873,20,0.08810659998562187
7-scenes-redkitchen,45,13,point_to_point,0.30134121809852277,22.937026312296425,0.39578227723612047,0.30178794026091177,0.13703235046001078,0.13704311041155617,nan,39,0.17113480000989512
7-scenes-redkitchen,15,14,point_to_plane,0.19555415932818093,1.6903987370540294,0.03783546553477505,0.0361636747564937,0.19079555979595839,0.19079555979595839,0.01413581049552654,50,0.21063250000588596
7-scenes-redkitchen,15,14,point_to_point,0.19555415932818093,11.825220246206749,0.8940510714746666,0.5777929475510122,0.14576512118154125,0.14576266291686718,nan,29,0.13163829999393784
7-scenes-redkitchen,19,14,point_to_plane,0.18406822714909607,3.7279888760818025,0.1126294082067202,0.07945146635092161,0.62506245647557,0.62506245647557,0.023147499629966248,9,0.06392869999399409
7-scenes-redkitchen,19,14,point_to_point,0.18406822714909607,19.981628783010024,1.7701045834075226,1.4045984698708376,0.21592834812216236,0.21590564618332395,nan,33,0.2394440000061877
7-scenes-redkitchen,25,14,point_to_plane,0.17025995047132325,4.397587148908532,0.11811547699153811,0.10809036045058432,0.6055599904171326,0.6055599904171326,0.027073595277076257,14,0.11520030000247061
7-scenes-redkitchen,25,14,point_to_point,0.17025995047132325,8.112820018108184,1.42946466698566,1.3695843189965167,0.1977851324778894,0.19777010839908335,nan,30,0.2615885999985039
7-scenes-redkitchen,26,14,point_to_plane,0.24802852261714298,3.4822632138516205,0.055239941827379145,0.06627424064544009,0.2866915482838953,0.2866915482838953,0.024817479534815595,9,0.07670919998781756
7-scenes-redkitchen,26,14,point_to_point,0.24802852261714298,17.45388359288043,0.8224218063426001,0.7286912070575325,0.17367178909250763,0.17365245408687444,nan,39,0.32097599998814985
7-scenes-redkitchen,27,14,point_to_plane,0.17476618577782013,4.1654504962259455,0.08945792411178893,0.08259649547037914,0.23036649259495293,0.23036649259495293,0.025941596406213442,18,0.1581317000091076
7-scenes-redkitchen,27,14,point_to_point,0.17476618577782013,17.37290854761889,0.2751757041199034,0.5401079895972952,0.2191847053362968,0.219174825731431,nan,33,0.314087999984622
7-scenes-redkitchen,28,14,point_to_plane,0.16090319342589163,4.7032767422167945,0.13807821972557316,0.07847253816554496,0.28879834297326196,0.28879834297326196,0.02136920014750008,11,0.08297899999888614
7-scenes-redkitchen,28,14,point_to_point,0.16090319342589163,43.99467081371084,0.9689295266310209,1.0482332141509003,0.20752551546755518,0.2075196953755991,nan,50,0.4104269999952521
7-scenes-redkitchen,29,14,point_to_plane,0.21259699942001636,4.539090297193466,0.09585601023158834,0.0653634347582716,0.2685979922674893,0.2685979922674893,0.02379341657541153,15,0.08504549998906441
7-scenes-redkitchen,29,14,point_to_point,0.21259699942001636,52.52626308116201,0.7954307401321191,1.112323431582486,0.17048959619262957,0.17082588301182272,nan,50,0.32517870000447147
7-scenes-redkitchen,37,14,point_to_plane,0.19641078057766065,3.3277323022804524,0.04895108373387933,0.13553070698956554,0.652833872916842,0.652833872916842,0.02079779112457135,50,0.39357960000052117
7-scenes-redkitchen,37,14,point_to_point,0.19641078057766065,17.812070825061024,1.5760656334513208,1.5484963468902566,0.3035209330142301,0.30343849166890047,nan,30,0.2719661000010092
7-scenes-redkitchen,38,14,point_to_plane,0.20530493187659768,2.1963627323374793,0.047894906945366376,0.07596009473648206,0.5258382581596496,0.5258382581596496,0.015122326902419927,50,0.32927590000326745
7-scenes-redkitchen,38,14,point_to_point,0.20530493187659768,19.87499181373495,1.7037947392150834,1.185214375980615,0.28913721976796825,0.28903574024311207,nan,35,0.2460817999963183
7-scenes-redkitchen,39,14,point_to_plane,0.20504793813836994,4.908295444446281,0.07491492073820857,0.1407921296668563,0.5832337971725657,0.5832337971725657,0.020821946238821696,13,0.10781049999059178
7-scenes-redkitchen,39,14,point_to_point,0.20504793813836994,34.13925685971858,1.9580674838934118,1.554724106411139,0.27042621772660985,0.2702711479069262,nan,45,0.3807995000097435
7-scenes-redkitchen,40,14,point_to_plane,0.27927741720079324,2.20396374597807,0.08527271615902864,0.08434397726817958,0.44512080481663774,0.44512080481663774,0.021328261002641586,15,0.1341800000227522
7-scenes-redkitchen,40,14,point_to_point,0.27927741720079324,48.571151332108336,1.0775004348730266,1.0306341545296716,0.2552290990989212,0.25526796732046986,nan,40,0.3420938999915961
7-scenes-redkitchen,41,14,point_to_plane,0.24543998050949253,1.8691807263865223,0.06771195008893666,0.07884416574339331,0.4721650248093232,0.4721650248093232,0.022023419755153262,50,0.42483350000111386
7-scenes-redkitchen,41,14,point_to_point,0.24543998050949253,54.83670545146052,0.6607862334482117,1.109173268860372,0.23860080536425873,0.23861192020621433,nan,50,0.4471094000036828
7-scenes-redkitchen,42,14,point_to_plane,0.16969707389615468,2.1542095876156204,0.0635475496494603,0.08947742514342467,0.36235920727035076,0.36235920727035076,0.02397942458699972,50,0.3435421000176575
7-scenes-redkitchen,42,14,point_to_point,0.16969707389615468,46.57372305967733,0.5428212714080248,0.9854239609878371,0.17921813476272727,0.1792325170632458,nan,50,0.3511276000062935
7-scenes-redkitchen,59,14,point_to_plane,0.24018763374396218,2.701535112791217,0.12041673430715681,0.1592038320738533,0.9338813810252987,0.9338813810252987,0.011130073180086355,50,0.2860033999895677
7-scenes-redkitchen,59,14,point_to_point,0.24018763374396218,25.434241362728013,2.1474141982350257,2.0637963763074794,0.262185790204892,0.26216688684449657,nan,50,0.3196280999982264
7-scenes-redkitchen,16,15,point_to_plane,0.2576319239969142,1.442010552258319,0.05667688357807229,0.07024228544964264,0.301306140833837,0.301306140833837,0.014292996153473087,12,0.06417830000282265
7-scenes-redkitchen,16,15,point_to_point,0.2576319239969142,5.254654649040021,0.7486494079984293,0.894848019071435,0.14924718549593452,0.1492544307520713,nan,29,0.15983889999915846
7-scenes-redkitchen,17,15,point_to_plane,0.22957299730575786,2.0801335259784324,0.059453984452897395,0.0843173673964093,0.650687044582619,0.650687044582619,0.01814331109967419,15,0.1186306000163313
7-scenes-redkitchen,17,15,point_to_point,0.22957299730575786,12.198717114301624,1.1684412049052117,1.4627964925506736,0.23728733919161824,0.23728037748772432,nan,40,0.37563500000396743
7-scenes-redkitchen,18,15,point_to_plane,0.20730291021219657,2.4614559560051816,0.05294045730792876,0.06748179912850015,0.49064263125593094,0.49064263125593094,0.0217150711116606,50,0.3817644999944605
7-scenes-redkitchen,18,15,point_to_point,0.20730291021219657,15.849274875340928,0.828314723471872,1.1854734686158093,0.2320269759876469,0.23200837918341202,nan,50,0.4184425999992527
7-scenes-redkitchen,19,15,point_to_plane,0.2110774408805001,2.3611144638960457,0.04271110182490424,0.06750817339429999,0.23832543994321576,0.23832543994321576,0.024764695665998752,50,0.34366270000464283
7-scenes-redkitchen,19,15,point_to_point,0.2110774408805001,6.557876856532413,0.4205129735000777,0.5005363838192421,0.17993303130784424,0.17992177910352206,nan,36,0.25895620000665076
7-scenes-redkitchen,20,15,point_to_plane,0.17756978752487868,3.301035677594824,0.10756583807143888,0.08015496541465551,0.4979588389726626,0.4979588389726626,0.0287946593097074,13,0.10263729997677729
7-scenes-redkitchen,20,15,point_to_point,0.17756978752487868,16.77238707566304,0.6740135418135861,1.138827069920691,0.2856094447525946,0.2856129188950447,nan,40,0.33045590002438985
7-scenes-redkitchen,21,15,point_to_plane,0.1864967888208926,14.806972738331407,0.38773208295830763,0.38030223062029317,0.9758108773306928,0.9758108773306928,0.04168733388823398,50,0.528349200001685
7-scenes-redkitchen,21,15,point_to_point,0.1864967888208926,51.03074111216415,0.5723004641613302,2.076606963445001,0.24551702674710252,0.24593968931830543,nan,50,0.6175052000035066
7-scenes-redkitchen,25,15,point_to_plane,0.14138523371359746,2.682320371396277,0.14623400308944215,0.11189188257958214,0.23745433775361877,0.23745433775361877,0.030346157941840465,50,0.42336119999527
7-scenes-redkitchen,25,15,point_to_point,0.14138523371359746,3.324326617550017,0.44891781102663836,0.5387545767192912,0.1564348447363814,0.15643047263419527,nan,33,0.2512007000041194
7-scenes-redkitchen,26,15,point_to_plane,0.13807179975544162,1.5687372271339828,0.0875269050453171,0.09138428154848853,0.14740187792544615,0.14740187792544615,0.02770170673752452,50,0.3942555999965407
7-scenes-redkitchen,26,15,point_to_point,0.13807179975544162,6.880612265186176,0.10012827508757499,0.1926928314985705,0.15380832454188492,0.15380051057900268,nan,47,0.3616991000017151
7-scenes-redkitchen,27,15,point_to_plane,0.18263062345289352,3.3102622897198177,0.08497590904158207,0.06626143153254177,0.5112638600375444,0.5112638600375444,0.026309239061030738,14,0.14292199999908917
7-scenes-redkitchen,27,15,point_to_point,0.18263062345289352,13.951756357954345,0.9234597287420131,1.1774514985043136,0.2693530900185276,0.2693367299973356,nan,41,0.41174250000040047
7-scenes-redkitchen,36,15,point_to_plane,0.38367238220569416,2.606302868917981,0.06081432294254499,0.1009704856769729,0.5078995387892611,0.5078995387892611,0.019059614829508846,50,0.40503970001009293
7-scenes-redkitchen,36,15,point_to_point,0.38367238220569416,12.39741281558062,1.1031485832873373,1.2297274255182624,0.21357652768866933,0.21351981066640924,nan,38,0.3234978999826126
7-scenes-redkitchen,37,15,point_to_plane,0.15766271346614238,1.7970124381722252,0.06212189533568804,0.06729536831284877,0.2942872174537568,0.2942872174537568,0.014980891102046324,8,0.06041999999433756
7-scenes-redkitchen,37,15,point_to_point,0.15766271346614238,13.981943847816385,0.6944668659045663,0.8597264632267297,0.2324368313893543,0.23236564543216112,nan,38,0.2780602999846451
7-scenes-redkitchen,38,15,point_to_plane,0.13850389467353105,1.6360299029734708,0.06476180365178741,0.06520345062828875,0.21874631476314604,0.21874631476314604,0.014406904710066516,10,0.057749100000364706
7-scenes-redkitchen,38,15,point_to_point,0.13850389467353105,4.748026399055408,0.361470206987087,0.36518307256478094,0.20904508558501075,0.20897676239938245,nan,20,0.11794280001777224
7-scenes-redkitchen,39,15,point_to_plane,0.28391358675993894,2.6348069293793026,0.05761595185186089,0.0559278664526324,0.25809633602221627,0.25809633602221627,0.020032414041867473,14,0.10256349999690428
7-scenes-redkitchen,39,15,point_to_point,0.28391358675993894,7.664663804483358,0.558016565859107,0.45192224602987935,0.24472992688160658,0.24464716772942477,nan,28,0.20406450002337806
7-scenes-redkitchen,59,15,point_to_plane,0.1416563085602421,1.027398873351037,0.09501244615008492,0.10258351733434447,0.4691769647133004,0.4691769647133004,0.008430310182808256,5,0.028445600008126348
7-scenes-redkitchen,59,15,point_to_point,0.1416563085602421,15.348282784479403,1.1233471950558467,1.181330198802603,0.2140091586110826,0.21398311069182993,nan,23,0.12169999998877756
7-scenes-redkitchen,17,16,point_to_plane,0.1949989683133364,1.1915623770623005,0.01633299581567847,0.043627968124199744,0.17044857225030588,0.17044857225030588,0.017426859865908643,15,0.11873049999121577
7-scenes-redkitchen,17,16,point_to_point,0.1949989683133364,13.636299539678088,0.2209977141859802,0.4929240794225725,0.17407678689191455,0.17407192874964292,nan,50,0.4511042000085581
7-scenes-redkitchen,18,16,point_to_plane,0.16733272044184128,1.5748452589293147,0.06270437488091303,0.05016061651569757,0.10164270174919114,0.10164270174919114,0.02181376997048773,50,0.38205670000752434
7-scenes-redkitchen,18,16,point_to_point,0.16733272044184128,4.699381071454753,0.09303409289141461,0.1586319797140892,0.11108529259235381,0.11104769650175327,nan,18,0.140593699994497
7-scenes-redkitchen,19,16,point_to_plane,0.2161273637703206,0.992727561419003,0.11691068661486399,0.11521148778210752,0.1072294336816056,0.1072294336816056,0.02145451724310263,23,0.16634490000433289
7-scenes-redkitchen,19,16,point_to_point,0.2161273637703206,5.696181858332156,0.49500758745605045,0.4608782887134749,0.10020363987120294,0.1001974964740925,nan,44,0.2979676999966614
7-scenes-redkitchen,20,16,point_to_plane,0.38957425675716606,1.317452914399359,0.08851692287141784,0.08223685949770271,0.21163405337092922,0.21163405337092922,0.025122579694733582,11,0.09253690001787618
7-scenes-redkitchen,20,16,point_to_point,0.38957425675716606,8.260695477640478,0.5000690182128609,0.2595412061956438,0.2231567161444618,0.22316232575219033,nan,45,0.37140410000574775
7-scenes-redkitchen,21,16,point_to_plane,0.21338416280081762,2.4382539448381633,0.06873137955574508,0.07532482067559754,0.4509729153395018,0.4509729153395018,0.025455692566500994,29,0.26842819998273626
7-scenes-redkitchen,21,16,point_to_point,0.21338416280081762,52.64319385429986,1.3876968626942148,1.3952409082392276,0.21682615291702415,0.2168864933176475,nan,50,0.5145901000068989
7-scenes-redkitchen,22,16,point_to_plane,0.240938826181229,2.9328923037114896,0.09846743620421762,0.06397338459586464,0.5930056764718046,0.5930056764718046,0.03662047812824294,50,0.4594822999788448
7-scenes-redkitchen,22,16,point_to_point,0.240938826181229,42.25867968448458,0.4127870799159882,1.858066235619606,0.26415624360239964,0.26415824203299865,nan,50,0.5526508999755606
7-scenes-redkitchen,23,16,point_to_plane,0.3119898955288829,3.916441318791942,0.10965475436450889,0.09926268646435883,0.5346873017164195,0.5346873017164195,0.035117542733216565,50,0.42171239998424426
7-scenes-redkitchen,23,16,point_to_point,0.3119898955288829,34.03839299471337,0.577972797732065,1.7064248296503013,0.2528433677576647,0.2528604668317582,nan,50,0.5141073999984656
7-scenes-redkitchen,24,16,point_to_plane,0.39754946973911215,1.3371394564065957,0.12993981957372047,0.09709883251624496,0.17876695256738553,0.17876695256738553,0.026681382066155026,26,0.20778110000537708
7-scenes-redkitchen,24,16,point_to_point,0.39754946973911215,9.098654828851501,0.27707427451558614,0.5958935522715283,0.152702653702613,0.15268344696177794,nan,50,0.4178609999944456
7-scenes-redkitchen,25,16,point_to_plane,0.3537982931185055,1.248884422552374,0.13675854427539297,0.13805348444125243,0.12303793453477645,0.12303793453477645,0.024474864651440217,16,0.15117590001318604
7-scenes-redkitchen,25,16,point_to_point,0.3537982931185055,4.449661825557008,0.48101127963491597,0.46927106066429086,0.13471826680645904,0.13470042344432875,nan,50,0.42498630000045523
7-scenes-redkitchen,26,16,point_to_plane,0.1687145817887239,0.7840457772514199,0.14029043200154537,0.14931997938454827,0.25766684956828,0.25766684956828,0.02627273784500348,21,0.18343269999604672
7-scenes-redkitchen,26,16,point_to_point,0.1687145817887239,12.423055958991734,0.9443377359229451,1.108978023985352,0.16326426904762337,0.16328587077170292,nan,50,0.4708319999917876
7-scenes-redkitchen,35,16,point_to_plane,0.37179729131688455,2.2033381537413215,0.04263366213238955,0.07630671420742483,0.18921747881585707,0.18921747881585707,0.027092923340465782,50,0.43519150000065565
7-scenes-redkitchen,35,16,point_to_point,0.37179729131688455,4.5958987301036816,0.3572267348094251,0.4731319721782751,0.17417900890120286,0.1741232931427803,nan,50,0.454011600028025
7-scenes-redkitchen,36,16,point_to_plane,0.24160972994496774,1.7697905693730678,0.0665695378656873,0.09240741841227057,0.13322867551522014,0.13322867551522014,0.025415303304733922,19,0.16619650000939146
7-scenes-redkitchen,36,16,point_to_point,0.24160972994496774,7.5816533455314,0.15869352095912576,0.22803005143904798,0.13362791384919467,0.1335906540836675,nan,20,0.17290679999860004
7-scenes-redkitchen,37,16,point_to_plane,0.2287513366284183,1.5205824324595132,0.02515399278320586,0.029762815933438127,0.13603337626291812,0.13603337626291812,0.021652185828400655,15,0.12388080000528134
7-scenes-redkitchen,37,16,point_to_point,0.2287513366284183,5.435728891784716,0.22668102897760334,0.18288598538873949,0.1383298019664737,0.1382846224367173,nan,36,0.28330859998823144
7-scenes-redkitchen,38,16,point_to_plane,0.2993780649150618,1.6821744116465174,0.01725249439438008,0.021368187674300456,0.1555432664325628,0.1555432664325628,0.013937650703325595,13,0.08290259999921545
7-scenes-redkitchen,38,16,point_to_point,0.2993780649150618,6.91911701322968,0.43522583460712017,0.4092886448071975,0.14474706229604042,0.144689764771541,nan,37,0.2371972000109963
7-scenes-redkitchen,39,16,point_to_plane,0.15624038230510182,1.6886773867728337,0.05132394315893761,0.05324957578333318,0.15472308635416754,0.15472308635416754,0.01818014947836937,14,0.11194229999091476
7-scenes-redkitchen,39,16,point_to_point,0.15624038230510182,6.816888493410366,0.5014302110704048,0.385713399436902,0.15824142161418076,0.15818227954800576,nan,37,0.29264460000558756
7-scenes-redkitchen,53,16,point_to_plane,0.14612021438111608,4.927417628486233,0.08582298225701257,0.07346579592962955,0.06594120080288707,0.06594120080288707,0.024223280778960996,12,0.05477970000356436
7-scenes-redkitchen,53,16,point_to_point,0.14612021438111608,4.253601264412326,0.16184081515304946,0.14923657261368745,0.0692011887375209,0.06919245426704908,nan,50,0.20346319998498075
7-scenes-redkitchen,54,16,point_to_plane,0.1940180016631446,1.297374602892281,0.06515833008581419,0.09043698346291003,0.18925060262742724,0.18925060262742724,0.025549193842976436,13,0.11720760000753216
7-scenes-redkitchen,54,16,point_to_point,0.1940180016631446,10.599097022247028,0.27170114793298195,0.4488328598437146,0.16376600831682356,0.1637768354818932,nan,10,0.08869699999922886
7-scenes-redkitchen,55,16,point_to_plane,0.0942106907480528,1.0751195002139635,0.09197843846413459,0.1081510706096279,0.21768736251618984,0.21768736251618984,0.030370335858830328,10,0.11073949999990873
7-scenes-redkitchen,55,16,point_to_point,0.0942106907480528,9.148194600856002,0.8206004153543701,0.7157604844793812,0.1686956529975889,0.16869473295835372,nan,40,0.3152628999960143
7-scenes-redkitchen,56,16,point_to_plane,0.20615286623184154,2.5827986650765333,0.1328235986380885,0.1272876826979805,0.1927764171281876,0.1927764171281876,0.035212421477835064,15,0.1418314000184182
7-scenes-redkitchen,56,16,point_to_point,0.20615286623184154,11.526675423610095,0.8825253364163779,0.6040671851858457,0.14772149460972536,0.14772328015680247,nan,44,0.28952030002255924
7-scenes-redkitchen,58,16,point_to_plane,0.16782894217738936,1.5497504951673964,0.06050909471907051,0.05965321790944566,0.15549170231945794,0.15549170231945794,0.020898800133262705,19,0.10392959997989237
7-scenes-redkitchen,58,16,point_to_point,0.16782894217738936,2.5105821522603824,0.6121531545392052,0.5554291953289574,0.1365302208852743,0.1365217589780175,nan,36,0.18144750001374632
7-scenes-redkitchen,59,16,point_to_plane,0.27447888756510497,1.561226020211842,0.07140141792159937,0.08885210574824934,0.12894137593632482,0.12894137593632482,0.017367349210080894,14,0.08322089997818694
7-scenes-redkitchen,59,16,point_to_point,0.27447888756510497,7.792797496827577,0.1858167340349391,0.28583271742216276,0.15175434307453173,0.15173730496195292,nan,32,0.18824699998367578
7-scenes-redkitchen,18,17,point_to_plane,0.24029241819611386,0.4447904135332133,0.03815355743736938,0.04307472858188083,0.050185063703939055,0.050185063703939055,0.015657362721361437,11,0.0945038000063505
7-scenes-redkitchen,18,17,point_to_point,0.24029241819611386,1.7526124122330042,0.1046224959564755,0.14621090068423728,0.05308747748389255,0.053086262780889126,nan,34,0.2671973999822512
7-scenes-redkitchen,19,17,point_to_plane,0.34544428359894314,0.9066459437267397,0.13835895385273067,0.15262283745464544,0.1175872871497485,0.1175872871497485,0.02148262595704317,17,0.13611570000648499
7-scenes-redkitchen,19,17,point_to_point,0.34544428359894314,2.9380671137176333,0.5443026572475842,0.5708986864163359,0.10033533441722826,0.1003399368077753,nan,41,0.30333619998418726
7-scenes-redkitchen,20,17,point_to_plane,0.18719516263661726,1.3149200308332378,0.03682510411714125,0.05062001292076463,0.17840327052675428,0.17840327052675428,0.022591926051315485,12,0.10569450000184588
7-scenes-redkitchen,20,17,point_to_point,0.18719516263661726,8.761522615941878,0.3240787637195227,0.2791768277899137,0.19204327967468146,0.1920522944098682,nan,29,0.23860310000600293
7-scenes-redkitchen,21,17,point_to_plane,0.24701561100075234,2.598520281140395,0.1316482828989675,0.059105054622067964,0.23136925669758032,0.23136925669758032,0.0255711765837454,16,0.15866480002296157
7-scenes-redkitchen,21,17,point_to_point,0.24701561100075234,18.112025976905752,0.46297587887812275,0.5649255189361975,0.197388508970159,0.19739105158409898,nan,50,0.5102772999962326
7-scenes-redkitchen,22,17,point_to_plane,0.4176118642580363,2.54049261032283,0.14098218424103268,0.07090310878895223,0.28867349787554236,0.28867349787554236,0.026132000559273415,17,0.17553969999426045
7-scenes-redkitchen,22,17,point_to_point,0.4176118642580363,35.1082766211644,0.6505509722349201,1.0256527421308057,0.21852506656712156,0.21880833327064553,nan,50,0.5996119999908842
7-scenes-redkitchen,23,17,point_to_plane,0.19359889377741019,2.855534280963008,0.12251767779479654,0.0642374818014732,0.2680438203149074,0.2680438203149074,0.027513169554362657,14,0.14749999999185093
